Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Female,38,1,36.0,0,1-2 Year,Yes,22759.0,26.0,90,0
Female,29,1,41.0,1,< 1 Year,No,33601.0,152.0,174,0
Male,27,1,46.0,1,< 1 Year,No,36177.0,152.0,42,0
Male,41,1,8.0,0,1-2 Year,Yes,2630.0,156.0,124,1
Male,70,1,28.0,1,1-2 Year,No,40781.0,122.0,141,0
Male,24,1,28.0,0,< 1 Year,Yes,46123.0,152.0,134,0
Female,41,1,28.0,0,1-2 Year,Yes,33115.0,124.0,284,1
Male,37,1,8.0,0,1-2 Year,Yes,24070.0,124.0,187,1
Female,26,1,8.0,1,< 1 Year,No,33146.0,152.0,187,0
Female,44,1,29.0,0,> 2 Years,Yes,2630.0,26.0,35,0
Male,32,1,3.0,0,< 1 Year,Yes,26632.0,152.0,101,0
Female,64,1,47.0,1,1-2 Year,No,28306.0,16.0,134,0
Male,35,1,50.0,0,1-2 Year,Yes,34412.0,8.0,182,0
Male,23,1,11.0,1,< 1 Year,No,32346.0,152.0,251,0
Female,42,1,28.0,0,1-2 Year,Yes,39093.0,124.0,225,0
Male,25,1,13.0,1,< 1 Year,No,27167.0,152.0,159,0
Female,29,1,28.0,0,1-2 Year,Yes,2630.0,156.0,33,0
Female,27,1,29.0,1,< 1 Year,No,27272.0,151.0,133,0
Female,42,1,15.0,1,1-2 Year,No,42921.0,160.0,267,0
Female,24,1,11.0,1,< 1 Year,No,29675.0,152.0,20,0
Female,44,1,33.0,1,1-2 Year,No,2630.0,124.0,256,0
Male,63,1,41.0,1,1-2 Year,No,46949.0,136.0,139,0
Female,46,1,28.0,0,1-2 Year,Yes,50032.0,124.0,64,1
Male,55,1,8.0,1,1-2 Year,No,37297.0,29.0,62,0
Female,22,1,15.0,1,< 1 Year,No,32538.0,152.0,167,0
Male,25,1,15.0,0,< 1 Year,Yes,25290.0,160.0,296,0
Male,53,1,29.0,0,1-2 Year,Yes,2630.0,26.0,227,1
Male,23,1,8.0,1,< 1 Year,No,2630.0,152.0,217,0
Female,44,1,50.0,0,1-2 Year,Yes,33054.0,8.0,127,0
Male,47,1,28.0,0,1-2 Year,Yes,29990.0,29.0,91,0
Male,27,1,28.0,1,< 1 Year,No,66765.0,152.0,255,0
Male,23,1,41.0,1,< 1 Year,No,27987.0,160.0,21,0
Female,24,1,28.0,1,< 1 Year,No,44330.0,152.0,147,0
Male,43,1,28.0,0,1-2 Year,Yes,27160.0,124.0,52,0
Male,65,1,15.0,0,1-2 Year,Yes,37988.0,124.0,14,1
Male,24,1,29.0,1,< 1 Year,No,39649.0,152.0,75,0
Female,67,0,28.0,0,1-2 Year,Yes,73226.0,122.0,265,0
Male,44,1,28.0,1,1-2 Year,No,37243.0,124.0,267,0
Male,28,1,11.0,0,< 1 Year,Yes,2630.0,156.0,126,1
Male,34,1,38.0,1,1-2 Year,No,27353.0,152.0,228,0
Male,45,1,8.0,1,1-2 Year,No,2630.0,26.0,262,0
Male,31,1,30.0,1,< 1 Year,No,23021.0,152.0,283,0
Female,58,1,28.0,1,1-2 Year,No,2630.0,26.0,122,0
Female,20,1,45.0,0,< 1 Year,Yes,2630.0,160.0,262,0
Female,37,1,28.0,0,1-2 Year,Yes,35459.0,26.0,12,1
Male,31,1,3.0,0,< 1 Year,Yes,32195.0,160.0,275,0
Male,55,1,8.0,1,1-2 Year,No,48712.0,124.0,143,0
Male,39,1,8.0,0,1-2 Year,Yes,2630.0,157.0,229,0
Female,29,1,29.0,1,< 1 Year,No,39120.0,152.0,19,0
Male,22,1,17.0,1,< 1 Year,No,30673.0,160.0,50,0
Male,27,1,28.0,0,1-2 Year,Yes,2630.0,122.0,69,0
Female,52,1,28.0,0,1-2 Year,No,39461.0,125.0,264,0
Male,54,1,3.0,1,1-2 Year,No,33283.0,26.0,13,0
Female,20,1,13.0,0,< 1 Year,Yes,24305.0,160.0,60,0
Female,33,1,11.0,1,< 1 Year,No,35446.0,152.0,132,0
Male,21,1,30.0,0,< 1 Year,Yes,26936.0,152.0,74,0
Male,32,1,23.0,0,< 1 Year,Yes,33302.0,124.0,215,0
Male,43,1,46.0,0,1-2 Year,Yes,36804.0,124.0,46,0
Female,23,1,32.0,0,< 1 Year,Yes,42663.0,26.0,108,1
Male,38,1,18.0,1,1-2 Year,No,17803.0,154.0,91,0
Male,29,1,33.0,1,< 1 Year,No,27968.0,152.0,276,0
Female,23,1,29.0,1,< 1 Year,No,30066.0,152.0,227,0
Male,25,1,28.0,1,< 1 Year,No,34051.0,152.0,140,0
Male,60,1,28.0,0,1-2 Year,Yes,23432.0,26.0,28,1
Female,22,1,8.0,1,< 1 Year,No,38817.0,152.0,40,0
Female,37,1,8.0,1,1-2 Year,No,29071.0,152.0,268,0
Male,47,1,28.0,0,1-2 Year,Yes,61784.0,26.0,142,0
Male,39,1,33.0,0,1-2 Year,No,2630.0,156.0,72,0
Male,24,1,26.0,1,< 1 Year,No,42264.0,152.0,102,0
Male,34,1,39.0,0,1-2 Year,Yes,2630.0,127.0,295,0
Female,23,1,18.0,1,< 1 Year,No,19874.0,152.0,169,0
Female,49,1,46.0,0,1-2 Year,Yes,21464.0,124.0,123,0
Male,21,1,20.0,0,< 1 Year,Yes,2630.0,160.0,122,0
Female,40,1,31.0,1,< 1 Year,No,2630.0,1.0,156,0
Male,29,1,30.0,1,< 1 Year,No,30711.0,151.0,266,0
Male,31,1,42.0,0,1-2 Year,Yes,2630.0,156.0,207,0
Female,24,1,8.0,0,< 1 Year,No,2630.0,152.0,213,0
Male,41,1,28.0,0,1-2 Year,Yes,35416.0,26.0,290,1
Male,22,1,47.0,0,< 1 Year,Yes,29716.0,152.0,268,0
Female,26,1,18.0,1,< 1 Year,No,2630.0,152.0,125,0
Female,40,1,28.0,0,1-2 Year,Yes,44234.0,122.0,153,1
Female,20,1,26.0,0,< 1 Year,Yes,34989.0,160.0,172,0
Female,23,1,46.0,1,< 1 Year,No,23475.0,152.0,298,0
Male,28,1,30.0,1,< 1 Year,No,21902.0,152.0,93,0
Female,24,1,35.0,1,< 1 Year,No,2630.0,152.0,128,0
Female,30,1,46.0,0,1-2 Year,Yes,2630.0,156.0,223,1
Female,25,1,11.0,1,< 1 Year,No,33884.0,152.0,261,0
Female,58,1,28.0,0,1-2 Year,Yes,29090.0,26.0,95,1
Male,54,1,28.0,0,1-2 Year,Yes,2630.0,158.0,36,0
Male,21,1,41.0,0,< 1 Year,Yes,33403.0,152.0,81,0
Female,27,1,36.0,1,< 1 Year,No,39837.0,152.0,239,0
Male,26,1,28.0,0,< 1 Year,Yes,44035.0,152.0,240,0
Male,21,1,3.0,0,< 1 Year,Yes,27501.0,152.0,134,0
Female,23,1,18.0,0,< 1 Year,Yes,39938.0,154.0,79,0
Female,28,1,30.0,1,< 1 Year,No,23500.0,152.0,233,0
Male,52,0,25.0,0,1-2 Year,Yes,21716.0,124.0,141,0
Female,27,1,18.0,0,< 1 Year,No,2630.0,1.0,234,0
Female,40,1,28.0,1,1-2 Year,No,39142.0,124.0,42,0
Female,25,1,29.0,1,< 1 Year,No,45035.0,152.0,258,0
Male,60,1,25.0,0,1-2 Year,Yes,26416.0,125.0,51,0
Male,24,1,30.0,1,< 1 Year,No,33115.0,152.0,175,0
Female,25,1,3.0,0,1-2 Year,Yes,30125.0,154.0,222,0
Female,49,1,7.0,1,1-2 Year,Yes,2630.0,26.0,273,0
Female,48,1,8.0,0,1-2 Year,Yes,48470.0,26.0,201,0
Male,49,1,8.0,0,1-2 Year,Yes,26266.0,19.0,193,0
Female,57,1,50.0,0,1-2 Year,Yes,36441.0,8.0,183,0
Male,23,1,35.0,1,1-2 Year,No,26748.0,154.0,223,0
Male,24,1,45.0,1,< 1 Year,No,22809.0,152.0,244,0
Male,21,1,50.0,1,< 1 Year,No,69117.0,152.0,23,0
Male,32,1,29.0,1,< 1 Year,No,77406.0,152.0,219,0
Female,26,1,28.0,0,< 1 Year,Yes,49605.0,124.0,202,0
Male,66,1,28.0,0,> 2 Years,Yes,24985.0,122.0,12,0
Female,35,1,28.0,0,1-2 Year,Yes,51509.0,124.0,214,0
Male,62,1,24.0,0,> 2 Years,Yes,19718.0,7.0,241,1
Female,21,1,30.0,1,< 1 Year,No,27075.0,152.0,165,0
Male,29,1,8.0,1,< 1 Year,Yes,54449.0,152.0,164,0
Female,27,1,32.0,1,< 1 Year,No,35319.0,152.0,83,0
Female,23,1,10.0,0,< 1 Year,Yes,21420.0,152.0,112,1
Male,23,1,30.0,1,< 1 Year,No,2630.0,151.0,218,0
Female,43,1,28.0,1,1-2 Year,No,44379.0,26.0,206,0
Male,55,1,38.0,0,1-2 Year,Yes,35789.0,124.0,140,0
Male,76,1,33.0,1,1-2 Year,No,29653.0,124.0,109,0
Male,61,1,28.0,0,1-2 Year,Yes,42067.0,26.0,173,0
Female,26,1,36.0,1,< 1 Year,No,2630.0,152.0,122,0
Female,41,1,3.0,0,1-2 Year,No,2630.0,26.0,170,0
Female,45,1,28.0,0,1-2 Year,Yes,28218.0,124.0,68,0
Female,36,1,15.0,0,1-2 Year,Yes,33129.0,124.0,262,0
Male,50,1,48.0,0,> 2 Years,Yes,2630.0,124.0,22,0
Male,33,1,28.0,0,1-2 Year,Yes,28987.0,157.0,273,0
Female,38,1,28.0,1,1-2 Year,No,38786.0,124.0,10,0
Male,41,1,28.0,0,1-2 Year,Yes,33044.0,124.0,287,0
Female,22,1,11.0,0,< 1 Year,Yes,22294.0,152.0,249,0
Female,43,1,28.0,0,1-2 Year,Yes,44717.0,31.0,71,1
Male,64,1,28.0,0,> 2 Years,Yes,29675.0,26.0,131,0
Female,23,1,8.0,1,1-2 Year,Yes,2630.0,157.0,111,0
Male,57,1,28.0,0,1-2 Year,Yes,44758.0,124.0,143,0
Female,33,1,36.0,0,< 1 Year,Yes,2630.0,124.0,281,1
Female,48,1,28.0,1,1-2 Year,Yes,69509.0,26.0,191,0
Male,50,1,28.0,0,1-2 Year,Yes,44421.0,26.0,197,0
Male,37,1,43.0,1,1-2 Year,No,2630.0,26.0,141,0
Female,24,1,41.0,1,< 1 Year,No,27133.0,152.0,201,0
Male,24,1,33.0,0,1-2 Year,Yes,27344.0,26.0,274,1
Female,56,1,28.0,0,1-2 Year,Yes,63562.0,55.0,65,0
Female,29,1,28.0,0,< 1 Year,Yes,46225.0,124.0,253,0
Male,46,1,3.0,0,1-2 Year,Yes,23989.0,124.0,229,0
Male,68,1,39.0,1,1-2 Year,No,33236.0,26.0,32,0
Female,24,1,41.0,1,< 1 Year,No,36139.0,152.0,175,0
Male,52,1,28.0,1,1-2 Year,No,61292.0,26.0,295,0
Male,32,1,15.0,1,< 1 Year,No,2630.0,152.0,192,0
Female,32,1,14.0,0,< 1 Year,Yes,43304.0,124.0,143,0
Male,47,1,8.0,1,1-2 Year,No,2630.0,26.0,186,0
Female,72,1,28.0,0,1-2 Year,Yes,30449.0,26.0,106,0
Male,54,1,9.0,0,1-2 Year,Yes,38955.0,26.0,184,0
Male,25,1,33.0,1,< 1 Year,No,2630.0,152.0,168,0
Female,49,1,28.0,0,1-2 Year,Yes,24778.0,26.0,40,0
Female,39,1,15.0,0,1-2 Year,Yes,28198.0,152.0,176,0
Female,45,1,19.0,0,> 2 Years,Yes,44364.0,154.0,234,0
Female,74,1,28.0,1,1-2 Year,No,44198.0,13.0,107,0
Female,23,1,30.0,1,< 1 Year,No,27434.0,152.0,17,0
Male,38,1,28.0,0,> 2 Years,Yes,47503.0,124.0,90,1
Male,24,1,37.0,0,< 1 Year,Yes,31925.0,152.0,157,0
Male,30,1,28.0,1,< 1 Year,No,41937.0,152.0,174,0
Male,28,1,50.0,1,< 1 Year,No,26398.0,152.0,25,0
Female,42,1,11.0,0,1-2 Year,Yes,38531.0,154.0,217,1
Male,34,1,46.0,1,1-2 Year,No,46051.0,122.0,140,0
Male,22,1,13.0,1,< 1 Year,No,33568.0,152.0,196,0
Female,24,1,32.0,1,< 1 Year,No,22364.0,152.0,251,0
Female,60,1,28.0,0,1-2 Year,No,2630.0,26.0,25,0
Male,68,1,28.0,0,1-2 Year,Yes,27861.0,26.0,136,0
Male,56,1,28.0,1,1-2 Year,No,2630.0,124.0,123,0
Male,38,1,20.0,0,1-2 Year,Yes,2630.0,124.0,11,1
Male,28,1,28.0,1,< 1 Year,No,31864.0,152.0,134,0
Female,44,1,24.0,1,1-2 Year,No,2630.0,154.0,28,0
Male,30,1,35.0,0,1-2 Year,Yes,24063.0,124.0,253,1
Female,22,1,15.0,1,< 1 Year,No,25165.0,160.0,86,0
Male,60,1,28.0,0,1-2 Year,Yes,49933.0,26.0,178,1
Male,21,1,22.0,0,< 1 Year,Yes,2630.0,160.0,219,0
Male,55,1,28.0,0,1-2 Year,Yes,2630.0,157.0,144,0
Male,64,1,28.0,0,1-2 Year,Yes,42933.0,124.0,51,0
Female,45,1,45.0,0,1-2 Year,Yes,37283.0,124.0,118,0
Male,69,1,28.0,1,1-2 Year,No,31760.0,26.0,222,0
Male,26,1,18.0,0,< 1 Year,Yes,37385.0,160.0,120,0
Male,24,1,8.0,1,< 1 Year,No,46390.0,152.0,68,0
Male,23,1,34.0,0,< 1 Year,No,27735.0,152.0,56,0
Female,34,1,21.0,1,1-2 Year,No,26996.0,152.0,117,0
Male,44,1,28.0,0,1-2 Year,Yes,39684.0,124.0,190,1
Male,25,1,21.0,1,< 1 Year,No,33835.0,152.0,220,0
Female,67,1,18.0,1,1-2 Year,No,28872.0,152.0,33,0
Male,40,1,28.0,0,1-2 Year,Yes,36031.0,122.0,223,0
Male,51,1,28.0,0,1-2 Year,Yes,26189.0,25.0,45,0
Female,24,1,21.0,1,< 1 Year,No,29474.0,152.0,185,0
Male,28,1,30.0,1,< 1 Year,No,33135.0,152.0,18,0
Female,42,1,28.0,0,1-2 Year,Yes,57197.0,122.0,113,0
Female,30,1,15.0,1,< 1 Year,No,2630.0,160.0,109,0
Female,64,1,47.0,1,1-2 Year,No,34095.0,16.0,18,0
Male,44,1,45.0,0,1-2 Year,Yes,41760.0,26.0,106,1
Female,70,1,50.0,1,1-2 Year,No,35215.0,8.0,246,0
Male,25,1,36.0,0,< 1 Year,Yes,35853.0,152.0,181,1
Male,24,1,47.0,0,< 1 Year,Yes,48115.0,152.0,261,0
Male,41,1,47.0,1,1-2 Year,No,26104.0,26.0,147,0
Female,27,1,30.0,1,< 1 Year,No,25401.0,152.0,248,0
Male,39,1,8.0,0,1-2 Year,No,2630.0,26.0,204,0
Female,40,1,8.0,0,1-2 Year,Yes,2630.0,124.0,44,0
Male,76,1,28.0,1,1-2 Year,No,29620.0,26.0,69,0
Female,64,1,28.0,0,1-2 Year,Yes,53483.0,26.0,29,0
Female,24,1,28.0,1,< 1 Year,No,34239.0,152.0,180,0
Male,21,1,8.0,0,< 1 Year,Yes,39055.0,160.0,203,0
Male,33,1,28.0,0,1-2 Year,Yes,40446.0,26.0,171,1
Male,80,1,28.0,1,1-2 Year,No,33810.0,26.0,161,0
Female,72,1,20.0,1,1-2 Year,No,2630.0,15.0,198,0
Male,42,1,48.0,0,1-2 Year,Yes,2630.0,26.0,81,0
Male,24,1,30.0,1,< 1 Year,No,30301.0,152.0,104,0
Female,22,1,46.0,1,< 1 Year,No,22255.0,152.0,129,0
Female,23,1,16.0,1,< 1 Year,No,34163.0,152.0,183,0
Female,23,1,27.0,0,< 1 Year,Yes,29794.0,152.0,128,0
Female,52,1,8.0,0,1-2 Year,Yes,39876.0,124.0,135,0
Male,22,1,10.0,0,< 1 Year,Yes,30553.0,152.0,24,0
Male,40,1,37.0,1,1-2 Year,Yes,2630.0,157.0,103,0
Female,49,1,28.0,1,1-2 Year,No,46719.0,122.0,94,0
Female,20,1,2.0,0,< 1 Year,Yes,31207.0,160.0,107,0
Male,53,1,28.0,1,1-2 Year,No,31330.0,35.0,262,0
Female,25,1,12.0,1,< 1 Year,No,23816.0,152.0,128,0
Female,52,1,8.0,0,1-2 Year,No,32575.0,7.0,128,0
Female,24,1,43.0,1,< 1 Year,No,22764.0,152.0,125,0
Male,58,1,28.0,0,1-2 Year,Yes,54483.0,124.0,54,1
Female,34,1,46.0,0,1-2 Year,Yes,2630.0,160.0,158,0
Female,24,1,32.0,0,< 1 Year,Yes,2630.0,152.0,178,0
Male,24,1,6.0,0,< 1 Year,Yes,30225.0,152.0,69,1
Female,71,1,28.0,0,1-2 Year,No,58270.0,122.0,190,0
Female,39,1,9.0,1,1-2 Year,No,2630.0,152.0,202,0
Female,28,1,3.0,0,< 1 Year,Yes,2630.0,152.0,292,1
Male,73,1,28.0,1,1-2 Year,No,35018.0,26.0,22,0
Male,36,1,20.0,0,1-2 Year,Yes,2630.0,124.0,296,0
Male,72,1,36.0,0,1-2 Year,Yes,29193.0,26.0,273,0
Female,50,1,14.0,0,1-2 Year,Yes,35460.0,155.0,197,0
Female,32,1,9.0,0,< 1 Year,Yes,31995.0,152.0,45,0
Female,55,1,28.0,0,1-2 Year,Yes,35404.0,26.0,272,0
Male,42,1,47.0,0,1-2 Year,Yes,31752.0,124.0,278,0
Male,24,1,28.0,1,< 1 Year,No,58043.0,152.0,237,0
Male,61,1,36.0,0,1-2 Year,Yes,2630.0,30.0,202,0
Female,20,1,8.0,0,< 1 Year,Yes,34594.0,160.0,10,0
Male,47,1,31.0,0,1-2 Year,Yes,2630.0,124.0,148,0
Male,36,1,3.0,0,1-2 Year,Yes,2630.0,26.0,127,1
Male,49,1,8.0,0,1-2 Year,Yes,44033.0,124.0,275,0
Female,20,1,8.0,0,1-2 Year,Yes,2630.0,157.0,278,0
Male,52,1,28.0,0,1-2 Year,Yes,37912.0,26.0,159,0
Male,54,1,28.0,0,1-2 Year,No,45240.0,26.0,260,0
Male,51,1,35.0,1,1-2 Year,No,2630.0,26.0,198,0
Male,51,1,41.0,0,1-2 Year,Yes,28020.0,124.0,154,0
Female,34,1,28.0,0,1-2 Year,Yes,53124.0,124.0,66,0
Male,41,1,28.0,1,1-2 Year,No,2630.0,26.0,190,0
Female,26,1,7.0,1,< 1 Year,No,2630.0,152.0,100,0
Male,46,1,15.0,0,1-2 Year,Yes,23007.0,26.0,57,0
Female,24,1,7.0,0,< 1 Year,No,28349.0,152.0,31,0
Female,25,1,6.0,1,< 1 Year,No,30108.0,152.0,219,0
Male,40,1,41.0,1,1-2 Year,No,31482.0,124.0,281,0
Male,57,1,39.0,0,1-2 Year,Yes,43010.0,124.0,232,0
Male,31,1,35.0,0,1-2 Year,No,2630.0,156.0,21,0
Male,24,1,35.0,0,< 1 Year,Yes,2630.0,26.0,215,0
Male,53,1,8.0,1,1-2 Year,No,41051.0,26.0,179,0
Male,27,1,28.0,1,< 1 Year,No,35407.0,152.0,146,0
Male,46,1,29.0,0,1-2 Year,Yes,32935.0,124.0,187,0
Male,45,1,30.0,0,1-2 Year,Yes,2630.0,124.0,48,0
Male,41,1,45.0,0,1-2 Year,Yes,2630.0,156.0,279,1
Male,55,1,28.0,0,1-2 Year,Yes,31519.0,124.0,142,0
Female,24,1,47.0,0,< 1 Year,Yes,35536.0,152.0,263,0
Female,30,1,28.0,1,< 1 Year,No,39431.0,152.0,265,0
Male,42,1,28.0,1,1-2 Year,No,2630.0,26.0,224,0
Male,47,1,28.0,0,< 1 Year,Yes,36386.0,26.0,73,0
Male,48,1,28.0,0,1-2 Year,Yes,29119.0,163.0,73,0
Male,55,1,8.0,0,1-2 Year,No,53686.0,19.0,113,0
Male,42,1,13.0,0,1-2 Year,Yes,25314.0,154.0,292,0
Male,28,1,28.0,0,1-2 Year,Yes,36060.0,26.0,247,0
Male,65,1,28.0,1,1-2 Year,No,55717.0,26.0,141,0
Male,55,1,46.0,0,1-2 Year,Yes,34796.0,26.0,146,0
Male,50,1,30.0,0,1-2 Year,Yes,28775.0,124.0,179,0
Female,43,1,28.0,0,1-2 Year,Yes,44754.0,124.0,228,0
Male,29,1,32.0,0,1-2 Year,Yes,37526.0,157.0,167,1
Female,60,1,8.0,1,1-2 Year,No,57260.0,30.0,67,0
Male,49,1,28.0,0,1-2 Year,Yes,33651.0,4.0,269,1
Male,30,1,45.0,1,< 1 Year,No,27873.0,152.0,182,0
Female,28,1,28.0,0,< 1 Year,No,2630.0,1.0,82,0
Female,21,1,28.0,1,< 1 Year,No,53905.0,160.0,176,0
Male,49,1,45.0,0,1-2 Year,Yes,23995.0,26.0,289,0
Female,47,1,0.0,1,1-2 Year,No,2630.0,23.0,88,0
Male,22,1,29.0,0,< 1 Year,Yes,32332.0,152.0,255,0
Female,38,1,16.0,1,1-2 Year,No,33342.0,152.0,291,0
Male,49,1,28.0,0,1-2 Year,Yes,33503.0,26.0,82,0
Female,36,1,35.0,0,1-2 Year,Yes,2630.0,156.0,79,0
Female,24,1,27.0,0,< 1 Year,Yes,27627.0,152.0,139,0
Male,23,1,15.0,0,< 1 Year,Yes,38330.0,152.0,181,0
Male,20,1,27.0,1,< 1 Year,No,2630.0,160.0,69,0
Male,55,1,28.0,0,1-2 Year,Yes,37863.0,124.0,199,0
Male,35,1,28.0,1,1-2 Year,No,29808.0,154.0,273,0
Female,38,1,28.0,0,1-2 Year,Yes,35508.0,124.0,227,1
Male,22,1,29.0,1,< 1 Year,No,38993.0,152.0,259,0
Male,23,1,47.0,0,< 1 Year,No,36747.0,152.0,273,0
Male,41,1,49.0,0,1-2 Year,Yes,43795.0,26.0,188,0
Male,67,1,28.0,1,1-2 Year,No,32883.0,124.0,37,0
Female,49,1,28.0,0,1-2 Year,No,41334.0,26.0,143,0
Female,25,1,31.0,1,< 1 Year,No,2630.0,152.0,78,0
Male,62,1,15.0,0,> 2 Years,Yes,29036.0,26.0,293,0
Male,35,1,23.0,0,1-2 Year,Yes,43814.0,124.0,79,0
Male,23,1,11.0,1,< 1 Year,No,26025.0,160.0,199,0
Male,75,1,28.0,0,> 2 Years,Yes,44582.0,124.0,196,0
Female,46,1,28.0,0,1-2 Year,Yes,39353.0,124.0,29,0
Female,47,1,28.0,0,1-2 Year,Yes,42695.0,124.0,84,0
Male,20,1,17.0,0,< 1 Year,Yes,30618.0,160.0,151,0
Female,60,1,28.0,1,1-2 Year,No,46977.0,122.0,213,0
Male,53,1,50.0,0,1-2 Year,Yes,31835.0,26.0,101,1
Female,46,1,8.0,0,1-2 Year,Yes,42825.0,7.0,93,1
Female,35,1,28.0,1,1-2 Year,No,45979.0,124.0,29,0
Female,32,1,6.0,1,< 1 Year,No,14823.0,152.0,276,0
Male,53,1,45.0,0,1-2 Year,No,36227.0,152.0,270,0
Female,53,1,28.0,0,1-2 Year,Yes,31042.0,26.0,159,0
Male,79,1,28.0,0,1-2 Year,No,44787.0,26.0,131,0
Female,25,1,31.0,0,< 1 Year,Yes,2630.0,152.0,276,0
Female,21,1,46.0,0,< 1 Year,Yes,25720.0,152.0,158,0
Male,43,1,33.0,1,1-2 Year,No,29519.0,124.0,98,0
Male,31,1,41.0,0,< 1 Year,Yes,50529.0,26.0,18,0
Male,48,1,28.0,0,1-2 Year,Yes,41988.0,26.0,160,0
Male,39,1,28.0,1,1-2 Year,No,59606.0,122.0,216,0
Female,26,1,28.0,1,< 1 Year,No,42413.0,152.0,246,0
Female,27,1,30.0,1,< 1 Year,No,27779.0,152.0,40,0
Female,21,1,25.0,0,< 1 Year,No,27771.0,152.0,91,0
Female,67,1,41.0,0,1-2 Year,Yes,41335.0,26.0,106,0
Male,64,1,8.0,0,< 1 Year,No,2630.0,1.0,219,0
Male,26,1,36.0,0,< 1 Year,Yes,33047.0,152.0,289,1
Female,48,1,36.0,0,1-2 Year,Yes,43032.0,8.0,238,0
Male,59,1,39.0,0,1-2 Year,No,2630.0,30.0,248,0
Male,67,1,48.0,1,1-2 Year,No,2630.0,124.0,63,0
Male,69,1,27.0,0,1-2 Year,Yes,28254.0,124.0,161,1
Male,61,1,48.0,1,1-2 Year,No,2630.0,124.0,24,0
Male,56,1,28.0,1,1-2 Year,No,24572.0,52.0,146,0
Female,29,1,50.0,0,1-2 Year,Yes,2630.0,156.0,175,1
Male,78,1,28.0,0,> 2 Years,Yes,47019.0,124.0,118,0
Male,63,1,28.0,0,1-2 Year,Yes,44862.0,26.0,251,1
Male,24,1,8.0,1,< 1 Year,No,24443.0,152.0,169,0
Male,32,1,43.0,1,< 1 Year,No,2630.0,152.0,33,0
Male,22,1,4.0,1,1-2 Year,No,2630.0,124.0,225,0
Male,31,1,41.0,1,< 1 Year,No,31244.0,152.0,153,0
Female,24,1,30.0,0,< 1 Year,Yes,50025.0,152.0,177,0
Male,25,1,6.0,1,< 1 Year,No,30088.0,152.0,114,0
Female,56,1,38.0,0,1-2 Year,Yes,2630.0,124.0,155,0
Female,43,1,4.0,0,1-2 Year,Yes,23248.0,156.0,297,0
Female,23,1,8.0,1,< 1 Year,No,26984.0,152.0,10,0
Male,70,1,28.0,0,> 2 Years,Yes,43007.0,26.0,156,1
Male,44,1,28.0,0,> 2 Years,Yes,2630.0,26.0,121,0
Female,40,1,9.0,0,1-2 Year,Yes,45402.0,26.0,57,1
Female,24,1,10.0,1,< 1 Year,No,31834.0,152.0,96,0
Female,66,1,28.0,0,1-2 Year,Yes,37459.0,157.0,294,0
Male,49,1,28.0,1,1-2 Year,No,44755.0,124.0,169,0
Female,22,1,2.0,1,< 1 Year,Yes,30173.0,152.0,82,0
Female,59,1,4.0,0,1-2 Year,Yes,27560.0,124.0,280,0
Female,39,1,28.0,0,1-2 Year,Yes,33987.0,124.0,154,1
Male,33,1,28.0,0,< 1 Year,Yes,41808.0,124.0,141,0
Male,28,1,28.0,1,< 1 Year,No,30339.0,152.0,172,0
Female,23,1,30.0,1,< 1 Year,No,31821.0,152.0,196,0
Male,73,1,8.0,1,1-2 Year,No,50292.0,124.0,232,0
Male,25,1,6.0,1,< 1 Year,No,32052.0,152.0,168,0
Male,53,1,30.0,1,1-2 Year,No,31979.0,152.0,250,0
Female,55,1,46.0,0,1-2 Year,Yes,29232.0,124.0,287,0
Male,23,1,6.0,1,< 1 Year,No,24960.0,152.0,13,0
Female,22,1,8.0,1,1-2 Year,No,31895.0,124.0,218,0
Female,58,1,28.0,0,1-2 Year,Yes,41633.0,26.0,136,1
Female,47,1,28.0,0,1-2 Year,Yes,50583.0,26.0,256,1
Female,37,1,15.0,1,1-2 Year,No,2630.0,25.0,243,0
Female,22,1,30.0,1,< 1 Year,No,32940.0,26.0,87,0
Male,21,1,28.0,1,< 1 Year,No,43678.0,160.0,245,0
Male,39,1,5.0,0,1-2 Year,Yes,2630.0,157.0,22,0
Female,43,1,42.0,0,1-2 Year,Yes,31077.0,26.0,116,0
Female,43,1,46.0,0,1-2 Year,No,32019.0,124.0,297,0
Female,37,1,41.0,0,1-2 Year,Yes,36494.0,156.0,255,0
Female,23,1,47.0,1,< 1 Year,No,33386.0,26.0,288,0
Male,33,1,6.0,1,< 1 Year,No,26412.0,152.0,64,0
Male,55,1,28.0,0,1-2 Year,Yes,55845.0,124.0,188,1
Male,58,1,28.0,0,1-2 Year,Yes,33418.0,26.0,74,0
Male,61,1,28.0,0,1-2 Year,Yes,90024.0,26.0,97,0
Female,25,1,22.0,0,< 1 Year,Yes,46908.0,152.0,267,0
Female,48,1,3.0,0,1-2 Year,Yes,2630.0,156.0,293,0
Male,59,1,3.0,0,1-2 Year,No,31910.0,124.0,271,0
Male,32,1,21.0,1,< 1 Year,No,43054.0,152.0,275,0
Male,70,1,39.0,0,1-2 Year,Yes,37513.0,127.0,182,0
Female,23,1,36.0,1,< 1 Year,No,37422.0,152.0,40,0
Male,58,1,46.0,0,1-2 Year,Yes,26373.0,124.0,126,0
Male,22,1,27.0,1,< 1 Year,No,2630.0,160.0,101,0
